ROUTE_VERSION_ID;TRACK_ID;RTTR_ORDER
241;2528;0
241;175;1
241;2529;2
241;1803;3
241;1804;4
241;1805;5
241;1806;6
241;1807;7
241;2122;8
241;2123;9
241;1404;10
241;1405;11
241;1406;12
241;1407;13
241;1408;14
241;1409;15
241;2293;16
241;1079;17
241;2131;18
241;2530;19
241;2531;20
241;2532;21
241;2533;22
242;1905;0
242;1906;1
242;1907;2
242;1908;3
242;2534;4
242;2535;5
242;2536;6
242;2060;7
242;1066;8
242;2297;9
242;1505;10
242;1506;11
242;1507;12
242;1508;13
242;1509;14
242;2067;15
242;1782;16
242;1783;17
242;1784;18
242;1785;19
242;1499;20
242;1500;21
242;8316;22
242;8317;23
242;2538;24
243;1403;0
243;1404;1
243;1405;2
243;1406;3
243;1407;4
243;1408;5
243;1409;6
243;2293;7
243;1079;8
243;2131;9
243;2530;10
243;2531;11
243;2532;12
243;2533;13
244;2539;0
244;2018;1
244;2019;2
244;2020;3
244;2540;4
244;47;5
244;199;6
244;200;7
244;201;8
244;2541;9
244;387;10
244;388;11
244;389;12
244;390;13
244;391;14
244;392;15
244;1441;16
244;1442;17
244;2542;18
244;2543;19
244;2461;20
244;2544;21
244;359;22
244;2545;23
244;2546;24
244;2547;25
244;2548;26
244;2549;27
244;2550;28
245;2551;0
245;2552;1
245;2553;2
245;2554;3
245;2555;4
245;2556;5
245;1289;6
245;1290;7
245;2461;8
245;2462;9
245;2557;10
245;1631;11
245;1632;12
245;1633;13
245;418;14
245;391;15
245;419;16
245;420;17
245;2558;18
245;3218;19
245;2592;20
245;11816;21
245;3237;22
245;214;23
245;215;24
245;77;25
245;78;26
245;2560;27
245;2085;28
246;2539;0
246;2018;1
246;2019;2
246;2020;3
246;2540;4
246;47;5
246;199;6
246;200;7
246;201;8
246;2541;9
246;387;10
246;388;11
246;449;12
246;1441;13
246;1442;14
246;2542;15
246;2543;16
246;2461;17
246;2544;18
246;359;19
246;2545;20
246;2546;21
246;2547;22
246;2548;23
246;2549;24
246;2550;25
247;2551;0
247;2552;1
247;2553;2
247;2554;3
247;2555;4
247;2556;5
247;1289;6
247;1290;7
247;2461;8
247;2462;9
247;2557;10
247;1631;11
247;1632;12
247;2563;13
247;451;14
247;420;15
247;2558;16
247;3218;17
247;3216;18
247;3236;19
247;3237;20
247;214;21
247;215;22
247;77;23
247;78;24
247;2560;25
247;2085;26
248;2564;0
248;2565;1
248;2566;2
248;2567;3
248;2568;4
248;2569;5
248;2570;6
248;2571;7
248;2572;8
248;2573;9
248;2574;10
248;2575;11
248;2147;12
248;2576;13
248;429;14
248;2577;15
248;1190;16
248;658;17
248;1191;18
249;2581;0
249;2582;1
249;2583;2
249;942;3
249;897;4
249;898;5
249;943;6
249;944;7
249;945;8
249;660;9
249;7898;10
249;379;11
249;2585;12
249;2426;13
249;2586;14
249;2587;15
249;2588;16
249;2589;17
249;2590;18
249;2591;19
249;2592;20
249;2593;21
249;2594;22
249;2595;23
249;2596;24
250;2564;0
250;2565;1
250;2566;2
250;2567;3
250;2568;4
250;2569;5
250;2570;6
250;422;7
250;423;8
250;424;9
250;425;10
250;426;11
250;2146;12
250;2147;13
250;2576;14
250;429;15
250;2577;16
250;1190;17
250;658;18
250;1191;19
250;932;20
250;933;21
250;892;22
250;893;23
250;894;24
250;2578;25
250;2579;26
250;2580;27
251;2581;0
251;2582;1
251;2583;2
251;942;3
251;897;4
251;898;5
251;943;6
251;944;7
251;945;8
251;660;9
251;7898;10
251;379;11
251;2585;12
251;2426;13
251;2427;14
251;382;15
251;383;16
251;384;17
251;385;18
251;386;19
251;2591;20
251;2592;21
251;2593;22
251;2594;23
251;2595;24
251;2596;25
252;7916;0
252;7856;1
252;2565;2
252;2566;3
252;2567;4
252;2568;5
252;2569;6
252;2570;7
252;2571;8
252;2572;9
252;2573;10
252;2574;11
252;2575;12
252;2147;13
252;2576;14
252;429;15
252;2577;16
252;1190;17
252;658;18
252;1191;19
252;932;20
252;933;21
252;892;22
252;893;23
252;894;24
252;2578;25
252;2579;26
253;2581;0
253;2582;1
253;2583;2
253;942;3
253;897;4
253;898;5
253;943;6
253;944;7
253;945;8
253;660;9
253;7898;10
253;379;11
253;2585;12
253;2426;13
253;2586;14
253;2587;15
253;2588;16
253;2589;17
253;2590;18
253;2591;19
253;2592;20
253;2593;21
253;2594;22
253;2595;23
253;2596;24
254;2597;0
254;2565;1
254;2566;2
254;2567;3
254;2568;4
254;2569;5
254;2570;6
254;2571;7
254;2572;8
254;2573;9
254;2574;10
254;2575;11
254;2147;12
254;2576;13
254;429;14
254;2577;15
254;1190;16
254;658;17
254;1191;18
254;932;19
254;933;20
254;892;21
254;893;22
254;894;23
254;2578;24
254;2579;25
254;2580;26
255;2581;0
255;2582;1
255;2583;2
255;942;3
255;897;4
255;898;5
255;943;6
255;944;7
255;1162;8
255;632;9
255;2584;10
255;379;11
255;2585;12
255;2426;13
255;2586;14
255;2587;15
255;2588;16
255;2589;17
255;2590;18
255;2591;19
255;2592;20
255;2593;21
255;2594;22
255;2595;23
255;2596;24
255;2598;25
256;2601;0
256;830;1
256;831;2
256;832;3
256;2058;4
256;2602;5
256;2603;6
256;2604;7
256;2605;8
256;1069;9
256;1070;10
256;1071;11
256;1072;12
256;2606;13
256;2607;14
257;2608;0
257;2609;1
257;2610;2
257;1074;3
257;1075;4
257;2319;5
257;2611;6
257;2612;7
257;2613;8
257;2614;9
257;817;10
257;818;11
257;819;12
257;820;13
257;2615;14
258;2601;0
258;830;1
258;831;2
258;832;3
258;2058;4
258;2059;5
258;2060;6
258;1066;7
258;1067;8
258;1068;9
258;1069;10
258;1070;11
258;1071;12
258;1072;13
258;2606;14
258;2607;15
259;2608;0
259;2609;1
259;2610;2
259;1074;3
259;1075;4
259;2319;5
259;2130;6
259;1078;7
259;1079;8
259;2131;9
259;2132;10
259;817;11
259;818;12
259;819;13
259;820;14
259;2615;15
260;4364;0
260;5016;1
260;525;2
260;526;3
260;527;4
260;2456;5
260;284;6
260;285;7
260;286;8
260;287;9
260;288;10
260;289;11
260;290;12
260;5636;13
260;5577;14
260;293;15
260;294;16
260;295;17
260;296;18
260;297;19
260;298;20
260;690;21
260;1932;22
260;2457;23
260;2458;24
260;2459;25
260;2460;26
260;1289;27
260;1290;28
260;2461;29
260;2462;30
260;2463;31
261;357;0
261;358;1
261;359;2
261;360;3
261;310;4
261;1875;5
261;2616;6
261;2617;7
261;2618;8
261;2619;9
261;2620;10
261;2621;11
261;2247;12
261;2622;13
261;2623;14
261;2624;15
261;2625;16
261;323;17
261;324;18
261;325;19
261;2626;20
261;1646;21
261;1647;22
261;1648;23
261;1649;24
261;1650;25
261;1559;26
261;1651;27
261;2114;28
261;2115;29
261;2627;30
261;2628;31
261;11776;32
262;2630;0
262;96;1
262;97;2
262;98;3
262;99;4
262;100;5
262;101;6
262;102;7
262;103;8
262;2631;9
262;2632;10
262;92;11
262;93;12
262;94;13
263;30;0
263;31;1
263;32;2
263;2633;3
263;2634;4
263;154;5
263;155;6
263;156;7
263;157;8
263;158;9
263;159;10
263;160;11
263;161;12
263;162;13
263;163;14
264;2630;0
264;96;1
264;97;2
264;98;3
264;99;4
264;4676;5
265;4677;0
265;4678;1
265;158;2
265;159;3
265;160;4
265;161;5
265;162;6
266;2113;0
266;2114;1
266;2115;2
266;2627;3
266;2628;4
266;2640;5
266;344;6
266;345;7
266;1393;8
266;1394;9
266;1395;10
266;1396;11
266;1397;12
266;1752;13
266;1753;14
266;1754;15
266;1455;16
266;2642;17
266;2643;18
266;3;19
266;4;20
266;5;21
266;2644;22
266;1240;23
266;1241;24
266;1242;25
266;1243;26
266;1244;27
266;1245;28
266;2645;29
266;2646;30
266;2647;31
266;2648;32
267;2649;0
267;2650;1
267;2651;2
267;2652;3
267;1195;4
267;1196;5
267;24;6
267;2653;7
267;1487;8
267;27;9
267;1488;10
267;1489;11
267;1490;12
267;2348;13
267;1514;14
267;1515;15
267;1516;16
267;1517;17
267;2654;18
267;2655;19
267;1520;20
267;1521;21
267;273;22
267;274;23
267;604;24
267;1952;25
267;2002;26
267;2657;27
267;2658;28
267;1213;29
267;2004;30
268;2113;0
268;2114;1
268;2282;2
268;1654;3
268;3142;4
268;1797;5
268;1798;6
268;1799;7
268;1800;8
268;2661;9
268;1302;10
269;2652;0
269;1195;1
269;1196;2
269;24;3
269;2653;4
269;1487;5
269;27;6
269;1488;7
269;1489;8
269;1490;9
269;1491;10
269;168;11
269;169;12
269;170;13
269;171;14
269;172;15
269;173;16
269;959;17
269;2662;18
269;2663;19
269;2664;20
269;2665;21
269;1828;22
269;1829;23
269;1830;24
269;1831;25
269;2311;26
269;1621;27
269;2312;28
269;2313;29
269;2004;30
270;2113;0
270;2114;1
270;2115;2
270;2627;3
270;2628;4
270;2640;5
270;344;6
270;345;7
270;1393;8
270;1394;9
270;1395;10
270;1396;11
270;1397;12
270;1752;13
270;1753;14
270;1754;15
270;1455;16
270;2642;17
270;2643;18
270;3;19
270;4;20
270;5;21
270;2644;22
270;1240;23
270;1241;24
270;1242;25
270;1243;26
270;1244;27
270;1245;28
270;2645;29
271;2652;0
271;1195;1
271;1196;2
271;24;3
271;2653;4
271;1487;5
271;27;6
271;1488;7
271;1489;8
271;1490;9
271;2348;10
271;1514;11
271;1515;12
271;1516;13
271;1517;14
271;2654;15
271;2655;16
271;1520;17
271;1521;18
271;273;19
271;274;20
271;604;21
271;1952;22
271;2002;23
271;2657;24
271;2658;25
271;1213;26
271;2004;27
272;2666;0
272;147;1
272;148;2
272;2667;3
272;2668;4
273;2669;0
273;2670;1
273;108;2
273;109;3
273;2234;4
273;2671;5
274;250;0
274;251;1
274;634;2
274;635;3
274;636;4
274;637;5
274;638;6
274;639;7
274;212;8
274;640;9
274;641;10
274;642;11
274;643;12
274;644;13
377;3076;0
245;2086;29
247;2086;27
245;2561;30
247;2561;28
30;644;38
31;681;37
176;644;32
537;744;0
538;8476;0
539;8477;0
557;1432;0
336;11656;0
336;11657;1
336;1003;2
336;1004;3
336;2855;4
336;2197;5
336;166;6
336;1574;7
336;2856;8
336;169;9
336;2857;10
336;2858;11
336;2859;12
336;2860;13
336;2861;14
336;2862;15
336;2863;16
336;2864;17
336;2288;18
336;2289;19
336;1681;20
336;1682;21
336;1683;22
336;1684;23
336;2865;24
336;2866;25
336;2867;26
336;848;27
336;849;28
336;850;29
336;851;30
336;852;31
336;1360;32
336;1361;33
336;2868;34
336;2869;35
336;2870;36
336;2871;37
377;3077;1
377;3078;2
379;3080;0
377;675;3
377;676;4
377;677;5
377;678;6
377;679;7
377;680;8
377;681;9
378;3079;0
379;619;1
379;620;2
379;1512;3
379;1254;4
379;11996;5
379;1514;6
379;1515;7
379;1516;8
379;2279;9
379;269;10
379;1519;11
379;12016;12
379;272;13
379;273;14
379;274;15
379;5556;16
379;2157;17
379;12017;18
379;12036;19
380;3082;0
477;1999;3
207;2249;6
157;1868;30
230;607;29
230;777;30
557;1433;1
557;1434;2
477;2261;4
477;2262;5
477;2263;6
477;2264;7
477;1281;8
477;5196;9
477;658;10
477;659;11
477;660;12
477;582;13
477;583;14
477;584;15
477;585;16
477;586;17
477;587;18
477;588;19
477;2717;20
477;2274;21
477;757;22
477;758;23
477;4416;24
477;4417;25
477;4418;26
477;762;27
477;763;28
477;764;29
477;765;30
477;766;31
477;767;32
477;768;33
477;769;34
477;770;35
477;771;36
477;772;37
477;5937;38
478;830;0
478;831;1
478;1818;2
478;1819;3
478;1820;4
478;1821;5
478;1822;6
478;1823;7
478;1824;8
478;1825;9
478;1826;10
557;1435;3
557;1436;4
557;2031;5
557;2238;6
557;293;7
557;294;8
557;295;9
557;296;10
557;2239;11
557;3556;12
577;3557;0
577;2025;1
577;2026;2
577;322;3
577;323;4
577;324;5
577;2027;6
577;2028;7
577;2029;8
577;1647;9
577;1648;10
577;1649;11
577;1650;12
577;1559;13
182;2032;6
207;2251;12
207;2029;13
207;1647;14
207;1648;15
207;1649;16
207;1650;17
207;2250;7
207;1641;8
207;1642;9
207;1643;10
207;1644;11
207;1559;18
40;818;43
237;1227;30
182;1624;7
182;1625;8
182;1626;9
182;513;10
182;514;11
182;515;12
182;516;13
182;2033;14
182;2034;15
182;2035;16
182;2036;17
182;2037;18
182;2038;19
40;819;44
79;866;44
57;1104;18
199;5276;32
917;1763;0
917;1764;1
778;548;0
777;527;1
777;4362;2
233;2466;34
233;2467;35
233;2468;36
233;2469;37
233;7496;38
234;333;33
234;2486;34
234;549;35
234;550;36
234;551;37
778;549;1
778;550;2
778;4363;3
797;1302;0
797;178;1
797;179;2
797;180;3
797;1383;4
797;1384;5
797;1385;6
797;1386;7
799;2633;0
799;2634;1
799;154;2
358;5556;29
99;262;32
25;6397;34
220;1916;15
220;2334;16
220;2335;17
220;2336;18
220;2337;19
221;1823;14
221;1824;15
265;163;7
221;4696;16
221;4697;17
221;1826;18
64;2646;45
917;1765;2
217;194;45
217;195;46
163;1938;50
917;1766;3
165;4096;35
71;5736;8
56;196;26
233;7497;39
234;2114;38
260;2464;32
40;820;45
40;821;46
837;3036;0
837;1392;1
837;345;2
837;1393;3
837;1394;4
837;1395;5
837;1396;6
837;1397;7
837;1398;8
837;1399;9
837;1400;10
837;1401;11
837;670;12
837;671;13
837;1402;14
837;1403;15
837;1404;16
837;1405;17
837;1406;18
837;1407;19
837;1408;20
837;1409;21
837;1410;22
837;1787;23
837;1788;24
837;1789;25
857;1791;0
857;1792;1
857;1793;2
857;1794;3
857;1795;4
857;1504;5
857;1505;6
857;1506;7
857;1507;8
857;1508;9
857;1509;10
857;1510;11
857;1511;12
857;620;13
857;1512;14
857;1513;15
857;1514;16
857;1515;17
857;1516;18
857;1517;19
857;1518;20
857;1519;21
857;1520;22
857;1521;23
857;273;24
857;274;25
857;3061;26
837;1790;26
79;864;42
79;865;43
917;1767;4
917;1768;5
917;1769;6
917;1770;7
917;5796;8
917;5797;9
917;5798;10
917;1774;11
917;5799;12
917;5800;13
917;680;14
917;1103;15
917;1914;16
917;1915;17
917;1916;18
917;2334;19
918;2338;0
918;2339;1
918;2340;2
918;1897;3
918;1898;4
918;1899;5
918;1106;6
918;611;7
918;5816;8
918;5817;9
918;1062;10
918;1420;11
918;816;12
918;817;13
918;5818;14
918;5819;15
918;2342;16
918;2343;17
918;2344;18
937;1412;0
937;1413;1
937;1414;2
937;1415;3
937;1416;4
937;1417;5
937;1418;6
937;1419;7
937;1061;8
937;1062;9
937;1420;10
937;1421;11
937;834;12
937;835;13
937;836;14
937;837;15
937;1409;16
937;1410;17
937;5336;18
937;5337;19
235;2489;23
236;8517;24
2;11476;14
2117;10876;0
2117;10877;1
2117;10878;2
2117;10879;3
2117;10880;4
2117;10881;5
2117;10882;6
2117;10883;7
2117;10884;8
2117;747;9
2117;748;10
2117;749;11
2117;10885;12
2117;10886;13
2117;10887;14
2117;10888;15
2117;1330;16
2137;1729;0
2137;1730;1
2137;1731;2
2137;10885;3
2137;10886;4
2137;755;5
2137;756;6
2137;757;7
2137;758;8
2137;2355;9
2137;51;10
2137;52;11
2137;10896;12
2137;10897;13
2137;10898;14
2137;10899;15
2137;10900;16
2177;351;0
2177;10536;1
2177;10556;2
2177;10836;3
2177;10576;4
2177;10596;5
2177;10616;6
2177;10636;7
2177;10656;8
2177;10676;9
2177;3041;10
2177;10696;11
2177;3058;12
2177;10716;13
2177;1453;14
2177;10736;15
2177;10756;16
2177;1207;17
2177;1208;18
2177;169;19
2177;10776;20
2177;10796;21
2177;10816;22
2177;10817;23
2197;2539;0
2197;2018;1
2197;2019;2
2197;2020;3
2197;2540;4
2197;47;5
2197;199;6
2197;200;7
2197;201;8
2197;2541;9
2197;387;10
2197;388;11
2197;389;12
2197;390;13
2198;391;0
2198;419;1
2198;420;2
2198;2558;3
2198;3218;4
2198;2592;5
2198;11816;6
2198;3237;7
2198;214;8
2198;215;9
2198;77;10
2198;78;11
2198;2560;12
2198;2085;13
2198;2086;14
2198;2561;15
2198;2562;16
2217;11156;0
2217;158;1
2217;159;2
2217;11016;3
2217;11036;4
2217;11037;5
2217;11038;6
2217;103;7
2217;11056;8
2217;11057;9
2217;11058;10
2217;11076;11
2217;823;12
2217;1216;13
2217;11096;14
2217;11097;15
2217;11098;16
219;552;18
219;2030;19
224;11176;17
2377;11436;0
2377;11456;1
2377;148;2
2377;149;3
2377;150;4
2377;11457;5
2377;11458;6
2377;11459;7
2377;103;8
2377;11056;9
2377;11057;10
2377;11460;11
2377;11461;12
2377;11462;13
2377;11463;14
2377;11464;15
217;196;47
217;4096;48
799;1225;11
1597;2008;42
1597;2009;43
1597;7568;44
194;2155;29
194;2156;30
230;2430;31
111;494;7
111;495;8
111;2501;9
797;11736;14
799;494;12
799;495;13
799;2501;14
195;1291;44
2757;9896;0
2757;12116;1
2757;3077;2
2757;3078;3
2757;675;4
2757;676;5
2757;677;6
2757;678;7
2757;679;8
2757;680;9
2757;681;10
2777;12117;0
2797;12136;0
2797;12156;1
2797;3077;2
2797;12176;3
2797;12196;4
2797;12216;5
2797;619;6
2797;620;7
2797;1512;8
2797;1254;9
2797;11996;10
2797;1514;11
2797;1515;12
2797;1516;13
2797;2279;14
2797;269;15
2797;1519;16
2797;12016;17
2797;272;18
2797;273;19
2797;274;20
2797;5556;21
2797;2157;22
2797;12017;23
2797;12036;24
2797;12037;25
2797;2658;26
2797;1213;27
2797;4096;28
2817;12217;0
2837;12136;0
2837;12236;1
2837;12176;2
2837;12196;3
2837;12256;4
2837;1782;5
2837;1783;6
2837;1784;7
2837;1785;8
2837;11982;9
2837;263;10
2857;264;0
2857;11976;1
2857;11977;2
2857;11978;3
2857;1805;4
2857;1806;5
2857;1807;6
2857;1808;7
2857;12276;8
2857;674;9
2857;675;10
2857;6156;11
2857;848;12
2857;1697;13
2857;12296;14
2877;3216;0
2878;3236;0
2879;3217;0
2880;12316;0
1637;8496;16
1637;8497;17
1637;7778;18
1637;7779;19
2017;869;0
2017;870;1
2017;871;2
2017;872;3
2017;873;4
2017;874;5
2017;875;6
2017;876;7
2017;877;8
2017;7596;9
2018;879;0
2018;880;1
2018;881;2
2018;882;3
2018;883;4
2018;884;5
2018;885;6
2018;886;7
2018;887;8
2018;888;9
180;8936;24
2097;351;0
2097;10536;1
2097;10556;2
2097;10836;3
2097;10576;4
2097;10596;5
2097;10616;6
2097;10636;7
2097;10656;8
2097;10676;9
2097;3041;10
2097;10696;11
2097;3058;12
2097;10716;13
2097;1453;14
2097;10736;15
2097;10756;16
2097;1207;17
2097;1208;18
2097;169;19
2097;10776;20
2097;10796;21
2097;10816;22
2097;10817;23
2157;10916;0
2157;10917;1
2157;441;2
2157;442;3
2157;443;4
2157;444;5
2157;10918;6
2157;10919;7
2157;10920;8
2157;9376;9
2157;10921;10
2157;6437;11
2157;2392;12
2157;2393;13
2157;926;14
2157;927;15
2157;928;16
2157;10936;17
2277;645;0
2277;646;1
2277;647;2
2277;648;3
2277;649;4
2277;650;5
2277;651;6
2277;652;7
2277;653;8
2277;654;9
2277;655;10
2277;1188;11
2297;11196;0
2297;11197;1
2297;11198;2
2297;11199;3
2297;11200;4
2297;11201;5
2297;11202;6
2297;12437;7
2297;12436;8
2297;11204;9
2297;236;10
2297;11205;11
2297;11206;12
2297;501;13
2297;502;14
2297;11211;15
2297;11207;16
2297;11208;17
2297;12456;18
2297;12457;19
2497;1335;0
2497;2157;1
2497;1952;2
2497;2002;3
2497;2657;4
2497;2658;5
2497;1213;6
2497;1431;7
2497;1432;8
2497;1433;9
2497;1434;10
2497;1435;11
2497;1436;12
2497;1437;13
2497;689;14
2497;293;15
2497;294;16
2497;2158;17
2497;2159;18
2497;2160;19
2497;2161;20
2497;2033;21
2497;2034;22
2497;2162;23
2497;2163;24
2497;2164;25
2497;2165;26
2497;2166;27
2497;2167;28
2497;1937;29
2497;1288;30
2497;1289;31
2497;1290;32
2497;1291;33
2498;357;0
2498;358;1
2498;359;2
2498;360;3
2498;310;4
2498;1875;5
2498;2616;6
2498;2617;7
2498;2618;8
2498;2619;9
2498;2620;10
2498;2621;11
2498;2247;12
2498;2622;13
2498;2623;14
2498;2624;15
2498;2625;16
2498;323;17
2498;324;18
2498;325;19
2498;2626;20
2498;1646;21
2498;1647;22
2498;1648;23
2498;1649;24
2498;1650;25
2498;1559;26
2498;1651;27
2498;2114;28
2498;2115;29
2498;2627;30
2498;2628;31
2498;2629;32
379;12037;20
379;2658;21
379;1213;22
379;4096;23
1937;919;0
1937;920;1
1937;921;2
1937;922;3
1937;923;4
1937;924;5
1937;925;6
1937;926;7
1937;927;8
1937;928;9
1937;929;10
1937;930;11
1937;372;12
1937;931;13
1937;932;14
1937;933;15
1937;892;16
1937;893;17
1937;894;18
1937;934;19
1937;7437;20
1937;7438;21
1937;573;22
1937;3377;23
1957;576;0
1957;577;1
1957;939;2
1957;940;3
1957;941;4
1957;942;5
1957;897;6
1957;898;7
1957;943;8
1957;944;9
1957;945;10
1957;437;11
1957;946;12
1957;947;13
1957;948;14
1957;949;15
1957;950;16
1077;324;4
1077;325;5
1077;326;6
1077;4016;7
1077;328;8
1077;329;9
1077;330;10
1077;331;11
1077;332;12
1077;333;13
1077;334;14
1077;335;15
1077;336;16
1077;337;17
1077;338;18
1077;339;19
1077;340;20
1077;341;21
1077;342;22
1077;5156;23
199;2202;33
196;828;48
197;6236;50
198;6236;54
61;1173;22
678;2030;19
678;2228;20
51;6578;27
228;246;31
229;1478;28
295;9676;20
1177;199;0
1177;200;1
1177;201;2
1177;2541;3
1177;387;4
1177;388;5
1177;389;6
1177;390;7
1177;391;8
1178;419;0
1178;420;1
1178;2558;2
1178;3218;3
1178;2592;4
1178;11816;5
1178;3237;6
1178;214;7
1178;215;8
1178;77;9
1197;199;0
1197;200;1
1197;201;2
1197;2541;3
1197;387;4
1197;388;5
1197;389;6
1197;390;7
1197;391;8
1197;392;9
1197;1441;10
1197;1442;11
1197;2542;12
1197;2543;13
1197;2461;14
1197;2544;15
1197;359;16
1197;2545;17
1197;2546;18
1197;2547;19
1197;2548;20
1197;2549;21
1197;2550;22
1217;199;0
1217;200;1
1217;201;2
1217;2541;3
1217;387;4
1217;388;5
1217;389;6
1217;390;7
1217;391;8
1217;392;9
1217;1441;10
1217;1442;11
1217;2542;12
1217;2543;13
1217;2461;14
1217;2544;15
1217;359;16
1217;2545;17
1217;2546;18
1217;2547;19
1217;2548;20
1217;2549;21
1217;2550;22
51;6579;28
1257;7376;0
1257;2246;1
1257;2247;2
1257;2622;3
1277;1432;0
1277;1433;1
1277;1434;2
1277;1435;3
1277;1436;4
1277;2031;5
1277;2238;6
1277;293;7
1277;294;8
1277;295;9
1277;296;10
1277;2239;11
1277;3556;12
1278;3557;0
1278;2025;1
1278;2026;2
1278;322;3
1278;323;4
1278;324;5
1278;2027;6
1278;2028;7
1278;2029;8
1278;1647;9
1278;1648;10
1278;1649;11
1278;1650;12
1297;6636;0
1297;3077;1
1297;3078;2
1297;675;3
1297;676;4
1297;1087;5
1297;1088;6
1297;1919;7
1297;1920;8
1297;4478;9
1297;4496;10
1297;6637;11
1297;1925;12
1297;1926;13
1297;1927;14
1297;1304;15
1297;1305;16
1297;1306;17
1297;191;18
1297;192;19
1297;193;20
1297;194;21
1297;195;22
1297;196;23
1297;4096;24
1298;6638;0
1317;6656;0
1318;6657;0
1319;6658;0
1320;6659;0
1321;6660;0
1322;6661;0
1323;6662;0
1324;6663;0
1325;6664;0
1326;6665;0
1377;320;0
1378;191;0
1377;1881;1
1377;1882;2
1377;1883;3
1377;1884;4
1377;1648;5
1377;1649;6
1377;1650;7
1377;1559;8
1377;1651;9
1377;1097;10
1377;1098;11
1377;9957;12
817;4359;0
357;2214;0
357;1951;1
357;1392;2
357;2207;3
357;2641;4
357;1394;5
357;1395;6
357;1396;7
357;3037;8
357;3038;9
357;1450;10
357;1451;11
357;3039;12
357;3040;13
357;3041;14
357;3042;15
357;1403;16
357;1404;17
357;3043;18
357;3044;19
357;3045;20
357;3046;21
357;3047;22
357;1817;23
357;830;24
357;831;25
357;3048;26
357;3049;27
358;3051;0
358;3052;1
358;818;2
358;819;3
358;820;4
358;1772;5
358;4476;6
358;4576;7
358;3054;8
358;3055;9
358;3056;10
358;1508;11
358;1509;12
358;1510;13
358;3062;14
358;3058;15
358;3059;16
358;1495;17
358;1496;18
358;3060;19
358;1367;20
358;1368;21
358;1517;22
358;2654;23
358;2655;24
358;1520;25
358;1521;26
358;273;27
358;274;28
517;3316;0
153;4697;37
777;4359;0
817;527;1
817;2325;2
817;2326;3
817;530;4
817;531;5
817;532;6
817;533;7
817;534;8
817;535;9
817;536;10
817;123;11
817;124;12
817;125;13
817;126;14
817;127;15
818;128;0
818;129;1
818;130;2
818;131;3
818;132;4
818;540;5
818;541;6
818;542;7
818;543;8
818;544;9
818;545;10
818;546;11
818;547;12
818;2327;13
818;2328;14
818;549;15
818;550;16
818;4363;17
957;1459;15
957;7396;16
957;5457;17
1357;6676;0
1358;6677;0
1377;6096;13
1377;783;14
1378;192;1
1378;193;2
1378;194;3
1378;195;4
1378;196;5
1378;1431;6
1378;1432;7
1378;1433;8
1378;1434;9
1378;1435;10
1378;1928;11
1378;1929;12
1378;1930;13
1378;6716;14
265;2637;8
263;2637;15
85;6736;34
107;115;20
107;116;21
107;117;22
107;118;23
107;119;24
107;120;25
107;121;26
107;1336;27
136;1432;11
136;1433;12
136;1434;13
136;1435;14
136;1436;15
136;5576;16
136;7076;17
136;1624;18
136;1625;19
136;1626;20
136;513;21
136;514;22
136;515;23
136;516;24
136;517;25
1417;6833;30
137;1647;9
137;1648;10
137;1649;11
137;1650;12
137;1559;13
137;1651;14
137;2114;15
137;2282;16
137;1654;17
137;1655;18
137;1656;19
137;1657;20
137;1658;21
137;1659;22
1397;6796;0
1397;6797;1
1397;6798;2
1397;2553;3
1397;6799;4
1397;6800;5
1397;6801;6
1397;3299;7
1397;299;8
1397;300;9
1397;301;10
1397;6802;11
1397;6803;12
1397;6804;13
1397;6805;14
1397;1288;15
1397;1289;16
1397;1290;17
1397;2461;18
1397;2462;19
1397;6806;20
1397;2542;21
1397;6807;22
1397;359;23
1397;360;24
1397;310;25
1397;6808;26
1397;6809;27
1397;6810;28
1397;6811;29
1397;318;30
1397;3298;31
1397;400;32
1397;401;33
1397;6812;34
1397;6813;35
1397;6814;36
1417;6816;0
1417;6817;1
1417;1640;2
1417;6818;3
1417;6819;4
1417;6820;5
1417;6821;6
1417;6822;7
1417;6823;8
1417;6824;9
1417;2034;10
1417;2035;11
1417;415;12
1417;416;13
1417;450;14
1417;1440;15
1417;1441;16
1417;6825;17
1417;6826;18
1417;6827;19
1417;6828;20
1417;314;21
1417;315;22
1417;316;23
1417;317;24
1417;6830;25
1417;7096;26
1417;3796;27
1417;2247;28
1417;6832;29
1437;6836;0
1437;294;1
1437;2158;2
1437;2159;3
1437;6837;4
1437;6838;5
1437;6839;6
1437;6819;7
1437;6840;8
1437;6856;9
1437;2205;10
1437;6857;11
1437;4836;12
1437;6858;13
1437;7116;14
1437;7136;15
1437;6862;16
1437;6863;17
1437;6864;18
1437;6865;19
1437;291;20
1437;6866;21
1437;2202;22
1437;6867;23
1437;1626;24
1437;513;25
1437;514;26
1437;6868;27
1437;6869;28
1437;6870;29
1437;6871;30
186;6458;18
186;6936;19
186;6937;20
186;370;21
186;9096;22
188;2111;17
188;2112;18
188;954;19
188;955;20
188;956;21
188;10017;22
188;7236;23
136;518;26
56;1095;27
143;679;38
143;680;39
143;1691;40
144;865;38
144;866;39
144;7176;40
1477;2102;0
1477;7203;1
1477;7204;2
1477;7210;3
1477;2110;4
1477;2111;5
1477;2112;6
1477;954;7
1477;955;8
1477;9976;9
1477;9996;10
1477;2;11
1477;7212;12
