ID;NAME;SHORT_NAME;LATITUDE;LONGITUDE;LABEL_POS;VISIBLE;ACTIVE;CODE
1498;Av. Sergio Vieira Mello;Av. Sergio Vieira Mello;38,781554;-9,148246;T;Y;Y;6028
1499;Pc. D. Antonio Ribeiro;Pc. D. Antonio Ribeiro;38,780486;-9,151519;T;Y;Y;6029
1500;Pc. Novas Nacoes;Pc. Novas Nacoes;38,7263488769531;-9,13270378112793;T;Y;Y;603
1501;Av. Almirante Reis / R. Angola;Av. Almirante Reis / R. Angola;38,7260093688965;-9,13432693481445;T;Y;Y;604
1502;Av. Almirante Reis / R. Febo Moniz;Av. Almirante Reis / R. Febo Moniz;38,726429;-9,135574;T;Y;Y;605
1504;Av. Almirante Reis / R. Angola;Av. Almirante Reis / R. Angola;38,7255706787109;-9,13493156433105;T;Y;Y;607
1505;Av. Almirante Reis / R. Angola;Av. Almirante Reis / R. Angola;38,7255783081055;-9,13509178161621;T;Y;Y;608
1506;Av. Almirante Reis / R. Marques Silva;Av. Almirante Reis / R. Marques Silva;38,7290802001953;-9,13456726074219;T;Y;Y;609
1507;Av. Almirante Reis / R. Marques Silva;Av. Almirante Reis / R. Marques Silva;38,7287788391113;-9,13478374481201;T;Y;Y;610
1508;Campolide;Campolide;38,7276000976563;-9,16178417205811;T;Y;Y;6101
1509;Campolide;Campolide;38,72703;-9,16243;T;Y;Y;6102
1510;R. Artilharia Um / R. D. Francisco M. Melo;R. Artilharia Um / R. D. Francisco M. Melo;38,7279205322266;-9,15933609008789;T;Y;Y;6103
1511;Campolide;Campolide;38,726242;-9,162287;T;Y;Y;6104
1512;Campolide;Campolide;38,7275009155273;-9,16292476654053;T;Y;Y;6105
1513;Campolide;Campolide;38,7277717590332;-9,16041564941406;T;Y;Y;6106
1514;Cc. Mestres;Cc. Mestres;38,7265205383301;-9,16503524780273;T;Y;Y;6107
1515;Cc. Mestres;Cc. Mestres;38,72681199;-9,16498111;T;Y;Y;6108
1516;B.º Campolide;B.º Campolide;38,7289695739746;-9,16609477996826;T;Y;Y;6109
1517;R. Passos Manuel;R. Passos Manuel;38,7280197143555;-9,13677978515625;T;Y;Y;611
1518;B.º Campolide;B.º Campolide;38,7285118103027;-9,16598987579346;T;Y;Y;6110
1519;B.º Cc. Mestres - Rua 10;B.º Cc. Mestres - Rua 10;38,7294387817383;-9,16707515716553;T;Y;Y;6111
1520;B.º Cc. Mestres - Rua 5;B.º Cc. Mestres - Rua 5;38,7263603210449;-9,16767024993896;T;Y;Y;6112
1521;Campolide;Campolide;38,7264289855957;-9,16243553161621;T;Y;Y;6113
1522;Campolide;Campolide;38,7276496887207;-9,16071796417236;T;Y;Y;6114
1523;R. Marquês Fronteira;R. Marquês Fronteira;38,7290916442871;-9,15920829772949;T;Y;Y;6115
1524;R. Marquês Fronteira;R. Marquês Fronteira;38,7295303344727;-9,15835189819336;T;Y;Y;6116
1525;Palacio Justica;Palacio Justica;38,7306518554688;-9,15701293945313;T;Y;Y;6117
1526;Palacio Justica;Palacio Justica;38,7311401367188;-9,15608596801758;T;Y;Y;6118
1527;Campolide;Campolide;38,730217;-9,161391;T;Y;Y;6119
1528;Campolide;Campolide;38,7270584106445;-9,16238594055176;T;Y;Y;6120
1529;R. Campolide;R. Campolide;38,730339050293;-9,16224193572998;T;Y;Y;6121
1530;R. Campolide;R. Campolide;38,730443;-9,161523;T;Y;Y;6122
1531;R. Campolide (Escola);R. Campolide (Escola);38,7322692871094;-9,16243553161621;T;Y;Y;6123
1532;R. Campolide (Escola);R. Campolide (Escola);38,73188;-9,162318;T;Y;Y;6124
1533;Av. Calouste Gulbenkian;Av. Calouste Gulbenkian;38,732250213623;-9,16451358795166;T;Y;Y;6125
1534;Av. Calouste Gulbenkian;Av. Calouste Gulbenkian;38,7322616577148;-9,16487884521484;T;Y;Y;6126
1535;R. Artilharia Um;R. Artilharia Um;38,7259101867676;-9,15743923187256;T;Y;Y;6127
1536;R. Artilharia Um;R. Artilharia Um;38,7266883850098;-9,15857601165771;T;Y;Y;6128
1537;Campolide (Av. Cons. Fernando Sousa);Campolide (Av. Cons. Fernando Sousa);38,727393;-9,161452;T;Y;Y;6129
1538;R. Jose Estêvão;R. Jose Estêvão;38,7277984619141;-9,13762855529785;T;Y;Y;613
1539;Compolide;Campolide;38,726763;-9,161993;T;Y;Y;6130
1540;Alto Carvalhão;Alto Carvalhão;38,725897;-9,164831;T;Y;Y;6131
1541;B.º Cc. Mestres - Rua 12;B.º Cc. Mestres - Rua 12;38,7279891967773;-9,17039775848389;T;Y;Y;6132
1542;R. Jose Estêvão;R. Jose Estêvão;38,7274284362793;-9,13845729827881;T;Y;Y;615
1543;R. Jose Estêvão;R. Jose Estêvão;38,7273406982422;-9,13737297058105;T;Y;Y;616
1544;Av. João XXI;Av. João XXI;38,7422103881836;-9,14035415649414;T;Y;Y;6401
1545;Av. João XXI;Av. João XXI;38,742431640625;-9,14045906066895;T;Y;Y;6402
1546;Pc. Londres;Pc. Londres;38,7406311035156;-9,1375904083252;T;Y;Y;6403
1547;Pc. Londres;Pc. Londres;38,7421798706055;-9,1379919052124;T;Y;Y;6405
4000030;Qta. Alcoutins;Qta. Alcoutins;38,779569;-9,171732;R;Y;Y;7201
4000092;Av. Cidade Bratislava;Av. Cidade Bratislava;38,74998;-9,118682;R;Y;Y;3618
4000093;Av. Alm. Gago Coutinho;Av. Alm. Gago Coutinho;38,753794;-9,130369;R;Y;Y;7415
4000232;R. Santana à Lapa;R. Santana à Lapa;38,71019683;-9,16205041;R;Y;N;10005
4001272;Av. Sergio Vieira Mello;Av. Sergio Vieira Mello;38,780994;-9,149082;R;Y;Y;6038
4000312;Reboleira (Metro);Reboleira (Metro);38,75037655;-9,221867;R;Y;Y;3023
4000313;Estacão Damaia;Estacão Damaia;38,747969;-9,215623;R;Y;Y;3103
4000314;R. Bartolomeu Dias;R. Bartolomeu Dias;38,748881;-9,218436;R;Y;Y;3024
4000352;Lumiar;Lumiar;38,772544;-9,160423;R;Y;N;5998
4000392;R. Fernando Palha;R. Fernando Palha;38,746927;-9,099674;R;Y;Y;2216
4000472;Av. Dr. Alfredo Bensaúde;Av. Dr. Alfredo Bensaúde;38,779021;-9,117362;R;Y;Y;12212
4000473;Mercado Encarnacão;Mercado Encarnacão;38,776677;-9,120043;R;Y;Y;12213
4000474;R. Escolas;R. Escolas;38,773706;-9,119272;R;Y;Y;12214
4000492;Vale Formoso;Vale Formoso;38,74801;-9,103107;R;Y;Y;2222
4000493;Amendoeiras (Metro);Amendoeiras (Metro);38,754621;-9,113711;R;Y;Y;89909
4000494;Esc. D. Dinis;Esc. D. Dinis;38,752122;-9,114022;R;Y;Y;89910
4000512;Av. Dr. Augusto Castro / R. Salgueiro Maia;Av. Dr. Augusto Castro / R. Salgueiro Maia;38,748776;-9,113487;R;Y;Y;3723
4000532;R. Armandinho;R. Armandinho;38,749671;-9,103355;R;Y;Y;2221
4000552;Pc. D. Antonio Ribeiro;Pc. D. Antonio Ribeiro;38,780183;-9,151478;R;Y;Y;6030
4000572;Vale Castanheira;Vale Castanheira;38,780183;-9,151478;R;Y;Y;6031
4000732;R. Cidade Luanda;R. Cidade Luanda;38,790472;-9,144748;R;Y;Y;16008
4001252;R. Prof. M. Valadares;R. Prof. M. Valadares;38,775977;-9,159513;R;Y;Y;5924
4000772;Docapesca;Docapesca;38,6956927;-9,2238681;R;Y;Y;4226
4001292;R. Barão Sabrosa / R. Baldaques;R. Barão Sabrosa / R. Baldaques;38,733214;-9,128345;R;Y;Y;7018
4001293;R. Barão Sabrosa / R. Baldaques;R. Barão Sabrosa / R. Baldaques;38,733835;-9,128411;R;Y;Y;7019
4001312;Qta. Lavadeiras;Qta. Lavadeiras;38,784331;-9,166208;R;Y;Y;7206
4001332;R. Luis Barbosa;R. Luis Barbosa;38,735687;-9,114492;R;Y;Y;83123
4001372;Cais Sodre;Cais Sodre;38,705445;-9,146394;R;Y;Y;80004
4001373;Av. Dom João II;Av. Dom João II;38,769316;-9,097523;R;Y;Y;80008
4001692;Pc. Jose Fontana;Pc. Jose Fontana;38,730412;-9,143644;R;Y;Y;1711
4001921;Esc. Vale Alcantara;Esc. Vale Alcantara;38,71791;-9,17467;R;Y;Y;11905
4001922;R. Qta. Loureiro;R. Qta. Loureiro;38,71529;-9,17551;R;Y;Y;11906
4002052;R. Bela Flor;R. Bela Flor;38,723526;-9,170936;R;Y;Y;8603
4002072;B. Bela Flor;B. Bela Flor;38,724439;-9,169186;R;Y;Y;8604
4002073;Cc. Quintinha;Cc. Quintinha;38,725861;-9,169873;R;Y;Y;61101
4002092;R. D. Antonio Luis Sousa;R. D. Antonio Luis Sousa;38,725316;-9,167755;R;Y;N;8605
4002112;R. D. Antonio Luis Sousa;R. D. Antonio Luis Sousa;38,725316;-9,167755;R;Y;Y;8605
4002113;R. Garcia;R. Garcia;38,723818;-9,166543;R;Y;Y;8612
4002132;R. Gen. Taborda;R. Gen. Taborda;38,72861;-9,162826;R;Y;Y;6133
4002133;R. Leandro Braga;R. Leandro Braga;38,729896;-9,164394;R;Y;Y;61102
4002152;USF Sete Rios;USF Sete Rios;38,739591;-9,168823;R;Y;Y;1628
4002153;R. Particular Arco Carvalhão;R. Particular Arco Carvalhão;38,724437;-9,166883;R;Y;Y;8613
4002154;R.D.Antonio Luis Sousa;R.D.Antonio Luis Sousa;38,725113;-9,167663;R;Y;Y;8614
4002172;Cc. Quintinha;Cc. Quintinha;38,725963;-9,169634;R;Y;Y;61103
4002173;B. Bela Flor;B. Bela Flor;38,724597;-9,169648;R;Y;Y;8615
4002232;R. Damasceno Monteiro;R. Damasceno Monteiro;38,721035;-9,131779;R;Y;N;703
4002233;Escadas do Monte;Escadas do Monte;38,718919;-9,133359;R;N;Y;802
4002254;Sapadores;Sapadores;38,721403;-9,129227;R;N;Y;9136
4002252;Panteão Nacional;Panteão Nacional;38,71458;-9,125255;R;Y;Y;2117
4002253;R. Vale Sto. Antonio / Tv. Olival;R. Vale Sto. Antonio / Tv. Olival;38,719921;-9,124296;R;Y;Y;91105
4002292;R. Taipas;R. Taipas;38,716672;-9,145284;R;Y;Y;10613
4002293;R. Telhal;R. Telhal;38,719621;-9,142251;R;Y;Y;1104
4002312;Faculdade Medicina;Faculdade Medicina;38,720277;-9,139994;R;Y;Y;9215
4002332;Inst. Superior Agronomia;Inst. Superior Agronomia;38,708498;-9,182692;R;Y;Y;11807
4002333;Pav. Exposicoes;Pav. Exposicoes;38,71247;-9,185448;R;Y;Y;11808
4002334;Agronomia Rugby;Agronomia Rugby;38,717155;-9,190849;R;Y;Y;12932
4002352;Alameda D. A. Henriques;Alameda D. A. Henriques;38,736672;-9,132455;R;Y;Y;405
4002353;Lg. Leão;Lg. Leão;38,734913;-9,136967;R;Y;Y;512
4002354;R. Ponta Delgada;R. Ponta Delgada;38,732806;-9,138636;R;Y;Y;6505
4002412;Lg. Graca;Lg. Graca;38,716013;-9,130602;R;Y;Y;14805
4002432;R. Paraíso;R. Paraíso;38,713422;-9,12527;R;Y;Y;2125
4002374;Pc. Jose Fontana;Pc. Jose Fontana;38,730637;-9,14435;R;Y;Y;1705
4002392;S. Tome;S. Tome;38,713762;-9,13059;R;Y;Y;13815
4002433;R. Remedios;R. Remedios;38,712116;-9,127047;R;Y;Y;8205
4002434;Chafariz Dentro (Museu Fado);Chafariz Dentro (Museu Fado);38,711094;-9,127981;R;Y;Y;8206
4002452;Estacão Roma-Areeiro;Estacão Roma-Areeiro;38,74551;-9,13627;R;Y;Y;9003
4002472;R. Augusto Gil;R. Augusto Gil;38,743157;-9,13627;R;Y;Y;6404
4002492;R. Actor Isidoro;R. Actor Isidoro;38,738669;-9,132008;R;Y;Y;412
4002512;Ponte Vasco Gama;Ponte Vasco Gama;38,72096;8,95858;R;Y;Y;99998
4002532;Sete Rios;Sete Rios;38,741623;-9,170033;R;Y;Y;1630
4002552;Estrela (Basílica);Estrela (Basílica);38,713829;-9,160422;R;Y;Y;8106
4002672;Estacão Roma-Areeiro;Estacão Roma-Areeiro;38,74551;-9,13627;R;Y;Y;316
4002572;R. Santana à Lapa / R. Possolo;R. Santana à Lapa / R. Possolo;38,712578;-9,165451;R;Y;Y;10112
4002592;R. Borja;R. Borja;38,711184;-9,167248;R;Y;Y;10113
4002593;R. Borja / R. Possidonio Silva;R. Borja / R. Possidonio Silva;38,7102;-9,170594;R;Y;Y;10114
4002612;Alcantara (R. Costa);Alcantara (R. Costa);38,706895;-9,17267;R;Y;Y;9431
4002632;Qta. Cabrinha - Av. Ceuta;Qta. Cabrinha - Av. Ceuta;38,711299;-9,174465;R;Y;Y;9432
4002652;Amoreiras;Amoreiras;38,72398;-9,16124;R;Y;Y;8503
4002673;R. João Vilarett;R. João Vilarett;38,745164;-9,141043;R;Y;N;207
4002674;R. Alves Redol;R. Alves Redol;38,736175;-9,14047;R;Y;Y;11113
4002675;R. Barão Sabrosa;R. Barão Sabrosa;38,740492;-9,129953;R;Y;Y;415
4002676;R. Sarmento Beires;R. Sarmento Beires;38,7426;-9,12757;R;Y;Y;9005
4002694;Cc. Duque Lafoes / Trav. Olival;Cc. Duque Lafoes / Trav. Olival;38,733241;-9,106749;R;Y;Y;83124
4002692;Av. Ucrania;Av. Ucrania;38,747216;-9,117789;R;Y;Y;3616
4002693;Av. Ucrania;Av. Ucrania;38,747738;-9,117487;R;Y;Y;3617
4002712;Est. Pontinha;Est. Pontinha;38,760836;-9,195183;R;Y;Y;15
4002732;Rossio;Rossio;38,713305;-9,139624;R;Y;Y;916
4002752;Pq. Campismo;Pq. Campismo;38,6956927;-9,208012;R;Y;Y;14001
4002772;Portão ISA;Portão ISA;38,713995;-9,195611;R;Y;Y;12933
4002773;Portão ISA;Portão ISA;38,713995;-9,195611;R;Y;Y;12934
4002774;Tapada Ajuda;Tapada Ajuda;38,714357;-9,186941;R;Y;Y;12935
4002792;Estacão Oriente;Estacão Oriente;38,768012;-9,098087;R;Y;Y;2501
4000192;Est. Damaia;Est. Damaia;38,748632;-9,216523;R;Y;Y;3102
4000712;Rato;Rato;38,720451;-9,155392;R;Y;Y;6819
4000713;R. Amoreiras;R. Amoreiras;38,723869;-9,159621;R;Y;Y;8515
4001012;R. Pedralvas;R. Pedralvas;38,753949;-9,206259;R;Y;Y;10927
4001093;Qta. Ourives;Qta. Ourives;38,735342;-9,115444;R;N;N;83118
4001014;Estr. Benfica (Mercado);Estr. Benfica (Mercado);38,752526;-9,206464;R;Y;Y;11010
4001094;Esc. Sec. Luis A. Verney;Esc. Sec. Luis A. Verney;38,734544;-9,113543;R;Y;Y;83120
4001092;Olaias;Olaias;38,738993;-9,123268;R;Y;Y;8921
4001095;Estr. Marvila;Estr. Marvila;38,734641;-9,10857;R;N;Y;83121
4001096;Cc. Duque Lafoes;Cc. Duque Lafoes;38,733757;-9,107425;R;Y;Y;83122
4001097;R. João Nascimento Costa;R. João Nascimento Costa;38,737293;-9,125477;R;Y;Y;8922
4001098;R. Eng. Maciel Chaves;R. Eng. Maciel Chaves;38,736322;-9,123778;R;Y;Y;8923
4001552;Cais Sodre (Centro Saúde);Cais Sodre (Centro Saúde);38,707239;-9,145022;R;Y;Y;3816
4001553;Cais Sodre;Cais Sodre;38,706656;-9,143275;R;Y;Y;3817
4001592;Centro Saúde Tílias;Centro Saúde Tílias;38,740335;-9,171908;R;Y;Y;1626
4001932;Av. EUA / R. Moura Girão;Av. EUA / R. Moura Girão;38,748737;-9,134646;R;Y;Y;11206
4001952;R. Francisco L. Fonseca;R. Francisco L. Fonseca;38,749459;-9,132038;R;Y;Y;7303
4001972;R. Eduardo Noronha;R. Eduardo Noronha;38,751662;-9,132036;R;Y;Y;7309
4001992;R. Eduardo Noronha / Av. D. Rodr. Cunha;R. Eduardo Noronha / Av. D. Rodr. Cunha;38,753826;-9,131771;R;Y;Y;7412
4002012;R. Conde Arnoso;R. Conde Arnoso;38,755512;-9,136215;R;Y;Y;7414
4002032;USF Parque;USF Parque;38,7607;-9,148157;R;Y;Y;11309
4002192;Carnide (C. Comercial);Carnide (C. Comercial);38,756255;-9,188146;R;Y;Y;30101
4002193;R. Guiomar Torresão;R. Guiomar Torresão;38,757736;-9,191562;R;Y;Y;30102
4002212;R. Prof. Lindley Cintra;R. Prof. Lindley Cintra;38,770006;-9,192891;R;Y;Y;14124
4002213;R. Rio Cavado (C. Cultural);R. Rio Cavado (C. Cultural);38,76979;-9,191057;R;Y;Y;14125
4002272;Sete Rios;Sete Rios;38,742481;-9,168559;R;Y;Y;1629
4002273;R. Cardeal Mercier;R. Cardeal Mercier;38,741541;-9,159717;R;Y;Y;3307
4002274;R. S. Pereira Gomes (Mercado);R. S. Pereira Gomes (Mercado);38,742985;-9,158604;R;Y;Y;3308
4002275;R. Soeiro Pereira Gomes;R. Soeiro Pereira Gomes;38,744944;-9,159703;R;Y;Y;3310
4002276;R. Alberto Sousa;R. Alberto Sousa;38,746068;-9,157632;R;Y;Y;3312
4002277;R. Diogo Macedo (Escola);R. Diogo Macedo (Escola);38,745621;-9,156151;R;Y;Y;3313
4002278;Av. Defensores Chaves;Av. Defensores Chaves;38,738811;-9,144421;R;Y;Y;11117
4002812;Pte. Vasco Gama;Pte. Vasco Gama;38,736765;-9,008284;R;Y;Y;79203
4002892;Cc. S. Vicente;Cc. S. Vicente;38,713493;-9,128681;R;Y;Y;13817
4002852;Hosp. Curry Cabral;Hosp. Curry Cabral;38,740622;-9,154395;R;Y;Y;33103
4002872;R. Basílio Teles;R. Basílio Teles;38,738168;-9,163832;R;Y;Y;1631
4002912;R. Eduarda Lapa;R. Eduarda Lapa;38,741144;-9,109196;R;Y;Y;3724
4002952;Pc. Figueira;Pc. Figueira;38,713951;-9,13781;R;Y;Y;77777
1929;Cemiterio Olivais;Cemiterio Olivais;38,7624282836914;-9,10980224609375;T;Y;Y;8424
1930;R. Cons. Emídio Navarro;R. Cons. Emídio Navarro;38,7565994262695;-9,1182975769043;T;Y;Y;8425
1931;R. Cons. Emídio Navarro;R. Cons. Emídio Navarro;38,7568702697754;-9,11851215362549;T;Y;Y;8426
1932;R. Cons. Emídio Navarro (ISEL);R. Cons. Emídio Navarro (ISEL);38,7570991516113;-9,11660861968994;T;Y;Y;8427
1933;R. Cons. Emídio Navarro (ISEL);R. Cons. Emídio Navarro (ISEL);38,7571105957031;-9,11617946624756;T;Y;Y;8428
1934;ESC. VITORINO NEMeSIO;ESC. VITORINO NEMeSIO;38,7564582824707;-9,11448955535889;T;Y;Y;8429
1935;Esc. Vitorino Nemesio;Esc. Vitorino Nemesio;38,756649017334;-9,11462593078613;T;Y;Y;8430
1936;Olivais (Centro Cívico);Olivais (Centro Cívico);38,762378692627;-9,11681365966797;T;Y;Y;8432
1937;Olivais (Centro Cívico);Olivais (Centro Cívico);38,7621688842773;-9,11661529541016;T;Y;Y;8433
1938;C. Comercial Olivais;C. Comercial Olivais;38,7616882324219;-9,11446571350098;T;Y;Y;8434
1939;C. Comercial Olivais;C. Comercial Olivais;38,7615089416504;-9,11398887634277;T;Y;Y;8435
1940;Olivais (Centro Cívico);Olivais (Centro Cívico);38,7634696960449;-9,11661815643311;T;Y;Y;8436
1941;Olivais (Centro Cívico);Olivais (Centro Cívico);38,7632484436035;-9,11736106872559;T;Y;Y;8437
1942;R. Cidade Novo Redondo;R. Cidade Novo Redondo;38,7650108337402;-9,11621761322021;T;Y;Y;8438
1943;R. Mocimboa Praia;R. Mocimboa Praia;38,7587013244629;-9,11054229736328;T;Y;Y;8439
1944;R. Manhica;R. Manhica;38,75830078125;-9,10825061798096;T;Y;Y;8440
1945;Sport Lisboa Olivais;Sport Lisboa Olivais;38,7615203857422;-9,10829162597656;T;Y;Y;8441
1946;R. Chibuto;R. Chibuto;38,760929107666;-9,1103343963623;T;Y;Y;8442
1947;R. Cidade Novo Redondo;R. Cidade Novo Redondo;38,7649383544922;-9,11606121063232;T;Y;Y;8443
1948;Amoreiras;Amoreiras;38,7243804931641;-9,1609058380127;T;Y;Y;8501
1949;Amoreiras;Amoreiras;38,7240905761719;-9,16072368621826;T;Y;Y;8502
1950;Cruz Almas;Cruz Almas;38,7253494262695;-9,16363143920898;T;Y;Y;8507
1951;Cruz Almas;Cruz Almas;38,7253303527832;-9,16333389282227;T;Y;Y;8508
1952;Av. Cons. Fernando Sousa;Av. Cons. Fernando Sousa;38,7252197265625;-9,15997219085693;T;Y;Y;8509
1953;Amoreiras;Amoreiras;38,723993;-9,159783;T;Y;Y;8510
1954;Amoreiras;Amoreiras;38,7238693237305;-9,16057968139648;T;Y;Y;8511
1955;Amoreiras;Amoreiras;38,723819732666;-9,16091823577881;T;Y;Y;8512
1956;R. D. João V;R. D. João V;38,7208290100098;-9,16062831878662;T;Y;Y;8513
1957;R. D. João V;R. D. João V;38,7207107543945;-9,16072463989258;T;Y;Y;8514
1958;R. Amoreiras;R. Amoreiras;38,7233505249023;-9,15941619873047;T;Y;Y;8516
1959;R. Amoreiras;R. Amoreiras;38,7232208251953;-9,16012096405029;T;Y;Y;8517
1960;R. D. João V;R. D. João V;38,721061706543;-9,16097927093506;T;Y;Y;8519
1961;Amoreiras (C. Comercial);Amoreiras (C. Comercial);38,7227210998535;-9,16111755371094;T;Y;Y;8520
1962;Amoreiras (Liceu Francês);Amoreiras (Liceu Francês);38,723690032959;-9,16267013549805;T;Y;Y;8521
1963;Av. Ceuta (Viveiros);Av. Ceuta (Viveiros);38,722770690918;-9,17488098144531;T;Y;Y;8601
1964;Av. Ceuta (Viveiros);Av. Ceuta (Viveiros);38,7233695983887;-9,17495536804199;T;Y;Y;8602
1965;Cc. Sete Moinhos;Cc. Sete Moinhos;38,7262001037598;-9,17042446136475;T;Y;Y;8606
1966;Viaduto Duarte Pacheco;Viaduto Duarte Pacheco;38,7232398986816;-9,1666784286499;T;Y;Y;8607
1967;Viaduto Duarte Pacheco;Viaduto Duarte Pacheco;38,7232398986816;-9,1656608581543;T;Y;Y;8608
1968;Arco Carvalhão;Arco Carvalhão;38,7242393493652;-9,16530227661133;T;Y;Y;8609
1969;Arco Carvalhão;Arco Carvalhão;38,7240180969238;-9,16537666320801;T;Y;Y;8610
1970;Cruz Oliveiras;Cruz Oliveiras;38,7266006469727;-9,19375324249268;T;Y;Y;8701
1971;Cruz Oliveiras;Cruz Oliveiras;38,7252883911133;-9,19410991668701;T;Y;Y;8702
1972;Av. Tenente Martins;Av. Tenente Martins;38,7288208007813;-9,19052028656006;T;Y;Y;8703
1973;Av. Tenente Martins;Av. Tenente Martins;38,7286911010742;-9,19076633453369;T;Y;Y;8704
1974;Monsanto;Monsanto;38,7327690124512;-9,18964767456055;T;Y;Y;8705
1975;Monsanto;Monsanto;38,7325706481934;-9,18976306915283;T;Y;Y;8706
1976;Luneta Quarteis;Luneta Quarteis;38,7314682006836;-9,19765853881836;T;Y;Y;8707
1977;Luneta Quarteis;Luneta Quarteis;38,7314605712891;-9,1974630355835;T;Y;Y;8708
1978;Estr. Oliveiras Baixo (Bombeiros);Estr. Oliveiras Baixo (Bombeiros);38,7261810302734;-9,19628620147705;T;Y;Y;8711
1979;Estr. Oliveiras Baixo (Bombeiros);Estr. Oliveiras Baixo (Bombeiros);38,7262496948242;-9,19622421264648;T;Y;Y;8712
1980;Cruz Oliveiras;Cruz Oliveiras;38,725528717041;-9,19403076171875;T;Y;Y;8713
1982;Tribunal Monsanto;Tribunal Monsanto;38,73291015625;-9,19223213195801;T;Y;Y;8715
1983;Tribunal Monsanto;Tribunal Monsanto;38,7329597473145;-9,19192695617676;T;Y;Y;8716
1984;B.º Monsanto;B.º Monsanto;38,7327919006348;-9,19372177124023;T;Y;Y;8717
1985;B.º Monsanto;B.º Monsanto;38,7327117919922;-9,19360828399658;T;Y;Y;8718
1986;Qta. Torres;Qta. Torres;38,7332191467285;-9,20780277252197;T;Y;Y;8803
1987;Qta. Torres;Qta. Torres;38,7336196899414;-9,20766544342041;T;Y;Y;8804
1988;B.º Boavista;B.º Boavista;38,7363510131836;-9,20581912994385;T;Y;Y;8807
1989;B.º Boavista;B.º Boavista;38,7364692687988;-9,20592021942139;T;Y;Y;8808
1990;Buraca;Buraca;38,7438697814941;-9,20551872253418;T;Y;Y;8811
1991;R. Venezuela;R. Venezuela;38,7451095581055;-9,20274257659912;T;Y;Y;8813
1992;Buraca;Buraca;38,7438201904297;-9,20576572418213;T;Y;Y;8814
1993;Estr. Alfragide;Estr. Alfragide;38,7407608032227;-9,20889759063721;T;Y;Y;8815
1994;R. Venezuela;R. Venezuela;38,7452583312988;-9,20297241210938;T;Y;Y;8816
1995;Estr. Alfragide;Estr. Alfragide;38,7408599853516;-9,20889568328857;T;Y;Y;8818
1996;Buraca (B.º Tacha);Buraca (B.º Tacha);38,7417984008789;-9,21170425415039;T;Y;Y;8819
1997;Buraca (B.º Tacha);Buraca (B.º Tacha);38,742359161377;-9,21152877807617;T;Y;Y;8820
1998;R. Creche;R. Creche;38,7439918518066;-9,21106624603271;T;Y;Y;8823
1999;R. Creche;R. Creche;38,7440795898438;-9,2108793258667;T;Y;Y;8824
2000;Estadio Pina Manique;Estadio Pina Manique;38,7356414794922;-9,20303153991699;T;Y;Y;8826
2001;Estadio Pina Manique;Estadio Pina Manique;38,7357902526855;-9,20347690582275;T;Y;Y;8827
2002;B.º Boavista;B.º Boavista;38,7361602783203;-9,20545959472656;T;Y;Y;8828
2003;B.º Boavista;B.º Boavista;38,7364082336426;-9,20547103881836;T;Y;Y;8829
2004;BURACA;BURACA;38,7429237365723;-9,20532894134521;T;Y;Y;8832
2005;Estr. Buraca;Estr. Buraca;38,7416305541992;-9,20282077789307;T;Y;Y;8835
2006;Estr. Buraca;Estr. Buraca;38,7416191101074;-9,20289516448975;T;Y;Y;8836
2007;Estadio Pina Manique;Estadio Pina Manique;38,7369995117188;-9,20188331604004;T;Y;Y;8837
2008;Estadio Pina Manique;Estadio Pina Manique;38,7364883422852;-9,20167255401611;T;Y;Y;8838
2009;Lisboa Clube Tenis;Lisboa Clube Tenis;38,7304801940918;-9,20387840270996;T;Y;Y;8839
2010;Lisboa Clube Tenis;Lisboa Clube Tenis;38,7305488586426;-9,20375633239746;T;Y;Y;8840
2011;Alfragide;Alfragide;38,7382011413574;-9,21287155151367;T;Y;Y;8841
2012;B.º Zambujal;B.º Zambujal;38,7386817932129;-9,21036815643311;T;Y;Y;8842
2013;B.º Zambujal;B.º Zambujal;38,7387199401855;-9,2107048034668;T;Y;Y;8843
2014;Alto Zambujal;Alto Zambujal;38,7363395690918;-9,2125997543335;T;Y;Y;8844
2015;Alto Zambujal;Alto Zambujal;38,7364692687988;-9,2127628326416;T;Y;Y;8845
2016;B.º Boavista - Estr. Outeiro;B.º Boavista - Estr. Outeiro;38,734790802002;-9,20194244384766;T;Y;Y;8846
2017;B.º Boavista - Estr. Outeiro;B.º Boavista - Estr. Outeiro;38,7344818115234;-9,2021951675415;T;Y;Y;8847
2018;Estr. Outeiro;Estr. Outeiro;38,7323417663574;-9,20318031311035;T;Y;Y;8848
2019;Estr. Outeiro;Estr. Outeiro;38,7321815490723;-9,20335388183594;T;Y;Y;8849
2020;Picheleira (Qta. Lavrado);Picheleira (Qta. Lavrado);38,7326507568359;-9,12147808074951;T;Y;Y;8901
2021;R. Frei Fortunato S. Boaventura;R. Frei Fortunato S. Boaventura;38,7360191345215;-9,12293910980225;T;Y;Y;8902
2022;R. Prof. Mira Fernandes;R. Prof. Mira Fernandes;38,7380714416504;-9,1234073638916;T;Y;Y;8903
2023;Cc. Picheleira;Cc. Picheleira;38,7374000549316;-9,1242151260376;T;Y;Y;8904
2024;R. Aquiles Machado;R. Aquiles Machado;38,7383308410645;-9,12466907501221;T;Y;Y;8905
